"('cacheL1IsShared', 0)",5.851699633025451
"('cacheL1IsShared', 1)",32.988155001805026
"('cacheL1Size', 8)",14.713324960937513
"('cacheL1Size', 16)",12.623763268817198
"('cacheL1Size', 24)",97.78432334545458
"('cacheL1Size', 32)",4.49962220500504
"('cacheL1Size', 64)",8.98389497032641
"('cacheL2IsShared', 0)",5.647142312062698
"('cacheL2IsShared', 1)",16.95344581760563
"('cacheL2Size', 256)",3.617748442196535
"('cacheL2Size', 512)",35.34900329753267
"('cacheL2Size', 1024)",7.769057427927931
"('cacheL2Size', 2048)",8.607085520569624
"('cacheL2Size', 3072)",4.897460707142855
"('cacheL2Size', 4096)",3.430798573816156
"('cacheL2Size', 6144)",2.6601650697674413
"('cacheL3Size', 0)",16.940402041186157
"('cacheL3Size', 2048)",8.610958375626046
"('cacheL3Size', 3072)",3.7715938191489355
"('cacheL3Size', 4096)",2.4397753409090908
"('cacheL3Size', 6144)",2.1952994480431847
"('cacheL3Size', 8192)",3.5316648663239065
"('cacheL3Size', 10240)",1.693439435897436
"('cacheL1Threads', 1)",8.885301186594198
"('cacheL1Threads', 2)",8.926130178484863
"('cacheL1Threads', 6)",2.1849780540540538
"('cacheL2Threads', 1)",10.670111259421551
"('cacheL2Threads', 2)",8.386812950720852
"('cacheL2Threads', 6)",2.1849780540540538
"('cacheL3Threads', 0)",16.940402041186157
"('cacheL3Threads', 1)",8.98389497032641
"('cacheL3Threads', 4)",5.390449731343284
"('cacheL3Threads', 16)",3.6452486441920167
"('cacheL3Threads', 32)",1.693439435897436
"('winPerfIndex', 0.0)",8.355833393884893
"('winPerfIndex', 1.0)",11.012075458823528
"('winPerfIndex', 2.6)",97.78432334545458
"('winPerfIndex', 3.1)",2.002226666666666
"('winPerfIndex', 3.2)",20.44668699363057
"('winPerfIndex', 3.4)",8.381624054421769
"('winPerfIndex', 3.5)",2.9024580754716984
"('winPerfIndex', 4.1)",5.975535873333334
"('winPerfIndex', 4.3)",3.5264527086092703
"('winPerfIndex', 4.4)",4.214615775862073
"('winPerfIndex', 4.5)",3.980238386554622
"('winPerfIndex', 4.6)",2.072681671232877
"('winPerfIndex', 4.7)",2.698375025806452
"('winPerfIndex', 4.8)",8.599405754237289
"('winPerfIndex', 4.9)",3.7725726647398847
"('winPerfIndex', 5.0)",2.8340575547945197
"('winPerfIndex', 5.2)",4.002241324503313
"('winPerfIndex', 5.3)",6.365074627906978
"('winPerfIndex', 5.5)",5.939851786458334
"('winPerfIndex', 5.6)",2.952318689655172
"('winPerfIndex', 5.7)",3.376461675182483
"('winPerfIndex', 5.8)",12.0897919
"('winPerfIndex', 5.9)",3.1235466810244468
"('winPerfIndex', 6.6)",1.8779766000000002
"('winPerfIndex', 6.8)",2.213227844444444
"('winPerfIndex', 7.2)",2.6755004761904764
"('winPerfIndex', 7.4)",1.8571840416666667
"('winPerfIndex', 7.6)",1.4055250909090906
"('winPerfIndex', 8.0)",1.8958679310344828
"('memChanels', 1)",13.210823617777773
"('memChanels', 2)",8.975754430255838
"('memChanels', 3)",3.703576606837606
"('memChanels', 4)",1.693439435897436
"('memSize_MB', 1024)",10.009478992105272
"('memSize_MB', 2048)",18.290028178231285
"('memSize_MB', 2304)",17.267313662337664
"('memSize_MB', 3072)",6.9536474649446465
"('memSize_MB', 4096)",3.9554316068126525
"('memSize_MB', 6144)",6.5861782054794515
"('memSize_MB', 8192)",2.8325401860465114
"('memSize_MB', 12288)",2.120431657142857
"('memSize_MB', 16384)",1.7427472672413795
"('memtCL', 2.0)",17.267313662337664
"('memtCL', 2.5)",15.96810238297872
"('memtCL', 3.0)",10.27766464965986
"('memtCL', 4.0)",5.390449731343284
"('memtCL', 5.0)",21.023614982568795
"('memtCL', 6.0)",5.616982780621567
"('memtCL', 7.0)",10.732101537757435
"('memtCL', 8.0)",2.5170350112359547
"('memtCL', 9.0)",3.577729906906911
"('memtCL', 10.0)",1.6817171351351354
"('memtCL', 11.0)",2.5188493471910123
"('memtCL', 31.0)",1.693439435897436
"('memtRCD', 2)",17.267313662337664
"('memtRCD', 3)",10.163320377777778
"('memtRCD', 4)",18.098480986301375
"('memtRCD', 5)",20.588713758969636
"('memtRCD', 6)",6.433481666126411
"('memtRCD', 7)",10.732101537757435
"('memtRCD', 8)",2.5170350112359547
"('memtRCD', 9)",3.577729906906911
"('memtRCD', 10)",1.6817171351351354
"('memtRCD', 11)",2.5188493471910123
"('memtRCD', 31)",1.693439435897436
"('memtRP', 2)",17.267313662337664
"('memtRP', 3)",10.163320377777778
"('memtRP', 4)",18.098480986301375
"('memtRP', 5)",20.588713758969636
"('memtRP', 6)",6.433481666126411
"('memtRP', 7)",10.732101537757435
"('memtRP', 8)",2.5170350112359547
"('memtRP', 9)",3.577729906906911
"('memtRP', 10)",1.6817171351351354
"('memtRP', 11)",2.5188493471910123
"('memtRP', 15)",1.693439435897436
"('memtRAS', 5)",17.267313662337664
"('memtRAS', 6)",15.96810238297872
"('memtRAS', 8)",10.27766464965986
"('memtRAS', 12)",97.78432334545458
"('memtRAS', 15)",7.637543764525989
"('memtRAS', 18)",4.879115159498205
"('memtRAS', 19)",30.980772629629623
"('memtRAS', 20)",5.403375067415728
"('memtRAS', 24)",3.6137354171779172
"('memtRAS', 27)",1.6817171351351354
"('memtRAS', 28)",2.50000127559913
"('memtRAS', 63)",1.693439435897436
"('cpuCores', 1)",32.988155001805026
"('cpuCores', 2)",7.455983465604885
"('cpuCores', 4)",2.6824557381116474
"('cpuCores', 6)",2.1849780540540538
"('cpuFreq', 1000)",30.980772629629623
"('cpuFreq', 1100)",9.219569407894737
"('cpuFreq', 1200)",7.865925933333333
"('cpuFreq', 1300)",7.530888025
"('cpuFreq', 1500)",40.021047397515524
"('cpuFreq', 1700)",2.9768322475247535
"('cpuFreq', 1733)",3.129156
"('cpuFreq', 1800)",2.7589377192982463
"('cpuFreq', 1833)",123.6908806987952
"('cpuFreq', 1866)",5.652371230769227
